subject_id,mean,std,2.5q,25q,50q,75q,97.5q,mc err,Gelman-Rubin
a_subj(0-Back.Cognitive).11961,1.588393144006877,0.13661088421710524,1.3326026685308958,1.494926408782025,1.584607458303943,1.678836112722687,1.8683737672497878,0.0022317629077395966,1.0005288443109626
a_subj(0-Back.Cognitive).11963,1.5470546477365223,0.1256972659189366,1.3240749615013323,1.4596549605491482,1.541283067584194,1.6251653019278773,1.8190080423759454,0.0023592640130062127,1.0000381476633309
a_subj(0-Back.Cognitive).11964,1.8851567746694027,0.1795990520449346,1.5620072724847245,1.7600384351504055,1.875181219686528,1.9978755064699818,2.268330377886307,0.0034684837321524694,1.0001422693654702
a_subj(0-Back.Cognitive).11966,1.7819300152270183,0.14955643916261116,1.5109997337972398,1.6768766917344158,1.775851209249083,1.8806475109814635,2.086701172595455,0.0034320910526032685,1.0001960579846838
a_subj(0-Back.Cognitive).11970,1.8449648830314722,0.15944636720284958,1.5594985499630278,1.7340096170850727,1.837119408185341,1.943978692973955,2.1848113004984864,0.003060123186061575,1.000392606909175
a_subj(0-Back.Cognitive).11971,1.9708601794154177,0.20586185997541667,1.6034774056786547,1.8263389277118822,1.9571979293464463,2.106281868991973,2.4042630417365545,0.005327855914485037,1.0003128580732132
a_subj(0-Back.Cognitive).11972,1.773970556143226,0.17935210618751057,1.4659747362646809,1.648992190773262,1.7598835699439728,1.8840588037424235,2.171660091308921,0.004066139857955408,0.9999559514665597
a_subj(0-Back.Cognitive).11973,1.8645919202135304,0.152984903609491,1.5804104786386692,1.7588194480661352,1.8576514810122366,1.96390773822242,2.1802502217462276,0.0028175806308132485,1.000130242840835
a_subj(0-Back.Cognitive).11974,1.9225937370211426,0.1957977269478338,1.57671836419909,1.786794534063615,1.9103763531575706,2.0414938386093455,2.3505494657019574,0.004608219357244164,1.0003496730923873
a_subj(0-Back.Cognitive).11976,1.9670875432860673,0.21647941432372714,1.5959704872311427,1.8182044332522735,1.9466594506659145,2.0970309796998334,2.4557813067757523,0.005731312353260989,0.9999824513664858
a_subj(0-Back.Cognitive).11978,2.033626234751102,0.22785865120159846,1.6300553968094158,1.874103728966734,2.0206794588726336,2.1752161370527103,2.527227076774717,0.0063710242828938545,1.0002173946018815
a_subj(0-Back.Cognitive).11980,1.7727043017267248,0.16036036501873277,1.4771285131015406,1.6636200667704595,1.7637700201274318,1.8746528609665163,2.1116389929008097,0.003476163685934743,1.0000901161325233
a_subj(0-Back.Cognitive).11981,1.8066400156253768,0.13093782434655848,1.5666189746547665,1.7138688850575539,1.8017072351584165,1.8916810780233182,2.0838429560878162,0.002332222888304008,1.000024763034086
a_subj(0-Back.Cognitive).11982,1.268045558424744,0.1284829279469969,1.0463878970002254,1.17796617313384,1.2560408577255469,1.3425865519150069,1.5541297200939113,0.004112539533718632,1.0002490462459634
a_subj(0-Back.Cognitive).11983,1.8105072665176913,0.18285997688372296,1.490314571098307,1.6813207963287036,1.7995747047692758,1.9256658727147697,2.1979065063759617,0.004781672865214662,1.0001895403886347
a_subj(0-Back.Cognitive).11984,1.9118807330420593,0.17376560158791365,1.6035490125116998,1.7912498332077544,1.9032596538978548,2.0210946923251045,2.290654440157834,0.0039710914665332915,1.0000908856492607
a_subj(0-Back.Cognitive).11986,1.8208546653901927,0.1827497927904416,1.505927166247628,1.690068684783403,1.8072850788271908,1.9344863718958591,2.221103218408115,0.00487841690312994,1.0005203174062913
a_subj(0-Back.Cognitive).11988,1.8226085810759705,0.20386592315363777,1.4637921519100494,1.6769027954080968,1.8088033424535723,1.9514395730914016,2.2657447329174483,0.005825106857495118,1.0003848600129592
a_subj(0-Back.Cognitive).11990,1.703482513116618,0.19915735755178823,1.3587905287334658,1.5617729196070937,1.6860822775422957,1.829711391651689,2.1391291260873735,0.005723171910794442,1.0007629257057495
a_subj(0-Back.Cognitive).11992,1.8816532391564362,0.18828745435031574,1.55234862784626,1.7493309956038126,1.8692207829553757,2.0005645614334204,2.2754231905376763,0.004502770278582803,1.0001763310756029
a_subj(0-Back.Cognitive).11994,1.7131557990401423,0.15217303956788678,1.4350437352704108,1.606199321853486,1.7072223869184353,1.8132745827330439,2.035612922234032,0.00334327724582898,1.0000968740324043
a_subj(0-Back.Cognitive).11998,2.1206068716422988,0.19999537610280047,1.7668473108333105,1.9791501385293206,2.106700849091147,2.2494635227150965,2.549067484050614,0.004605414987065561,1.0000250083958226
a_subj(0-Back.Cognitive).12002,1.7124813697211996,0.1949827863198939,1.3582000263755998,1.5747348850846858,1.703028130692197,1.839657722612016,2.113803584558569,0.005715609200176503,1.0005886399933384
a_subj(0-Back.Cognitive).12004,1.5474150360420844,0.14822797740804552,1.2843278063321772,1.4414821276116299,1.5393552254641136,1.6410712248129447,1.8642935134481355,0.0035676045191383636,1.0005063281846631
a_subj(0-Back.Cognitive).12008,1.9597181202135807,0.17459373644491893,1.6504618183441815,1.8352350915152171,1.9486529077494747,2.0689593405608653,2.338526167095379,0.003331760783558535,1.0000585861872362
a_subj(0-Back.Cognitive).12015,2.1068633317978285,0.19292478448345252,1.7657867232236815,1.9710208449983215,2.0958510954072085,2.2315062530995053,2.5088528832002286,0.004427192568427758,1.0002518825494127
a_subj(0-Back.Cognitive).12036,1.8748266973886567,0.16144633322568525,1.576564240160574,1.7647599396842542,1.867889731713341,1.9810320578709004,2.2093317239929373,0.0023454641559891376,1.0001235448868082
a_subj(0-Back.Cognitive).12038,1.9082811090255782,0.16147320384107605,1.6140711006843325,1.7941698542251026,1.9024861926674486,2.014432695903219,2.245299527822059,0.003576343817180106,1.0003156706723093
a_subj(0-Back.Cognitive).12039,1.7450123781724944,0.1479582808626311,1.4713076102729203,1.6442209191044315,1.7372307129262003,1.8402833611638958,2.049483262279262,0.00322608273367,1.0000402285049639
a_subj(0-Back.Cognitive).12046,2.138033266084163,0.20732159234332312,1.7637279628488756,1.9941896946771656,2.1295584817820266,2.273424870525941,2.574979520130851,0.005299724716294843,1.0001441285747603
a_subj(0-Back.Cognitive).12054,1.956769360052511,0.21013925975178416,1.5749845689259205,1.8108889172216032,1.9434931216918132,2.086980563775646,2.4070346833766,0.005592808228582181,1.0000019353919745
a_subj(0-Back.Cognitive).12055,1.731138131111442,0.1867902259443407,1.3925580611344883,1.6001030765682156,1.7201908949127942,1.848930313163085,2.1269281154658533,0.004191272950089373,1.0000555541408003
a_subj(0-Back.Cognitive).12056,1.9062588386110253,0.20400992588252165,1.5533792990815218,1.759739322707516,1.8942727041773795,2.037537577489818,2.343983283928213,0.0063079744311395815,1.0008937163125173
a_subj(0-Back.Cognitive).12062,1.7164844775064154,0.15674463512853942,1.4306641776643325,1.6107472738021353,1.7062944378972298,1.816202530036701,2.0500166730304783,0.0036611393164702618,1.0003314061795643
a_subj(0-Back.Cognitive).12063,1.8735601338587384,0.18934286176260842,1.5451208655824455,1.7398523941241255,1.8574937302013206,1.9910738436910893,2.2915032034483134,0.0037608441196861258,1.000315129773111
a_subj(0-Back.Cognitive).12064,1.8202619991925495,0.191249492427903,1.4765004462425033,1.6843164692770483,1.8096566739995956,1.9417891893741563,2.2292687340473885,0.0054390444856667,1.0006808676379564
a_subj(0-Back.Cognitive).12072,1.9627574828255887,0.2033447007841967,1.5910305168155392,1.8202117040834647,1.9560111761296695,2.0975985075230863,2.3825738079956333,0.004836680734368532,0.9999311805659687
a_subj(0-Back.Cognitive).12079,1.6651784766089612,0.15426134876662426,1.3471879795253405,1.567634946821273,1.673916734103399,1.7687443727165308,1.9564280993358156,0.007187719295333068,1.001775670257557
a_subj(0-Back.Cognitive).12081,1.9040726259332974,0.1880956185397283,1.5783780487590358,1.7725333288945657,1.8913813233069758,2.021862062318228,2.3121435483123456,0.0043230235230561865,1.000124562338888
a_subj(0-Back.Cognitive).12087,1.9232636636104523,0.16892157574163552,1.6076240672128899,1.8031642942874757,1.916110674932173,2.0344525440365238,2.2702311439435023,0.002626487892557103,1.0001187876974482
a_subj(0-Back.Cognitive).12088,1.8355014765858682,0.17371116466384742,1.5238769826688805,1.7175024783006971,1.8229257656124798,1.9420520353774058,2.206435851493244,0.004221870835785676,1.0003535467311016
a_subj(0-Back.Cognitive).12089,1.7342787452990176,0.16245658537568938,1.4472147804100648,1.6214591402052059,1.7253479175592326,1.837974458760416,2.086307274453069,0.0039674687384032405,1.0003150503001133
a_subj(0-Back.Cognitive).12095,1.9647182843482633,0.18133828239265998,1.6400650146826012,1.8379618076947979,1.951651518203744,2.0822094001459104,2.350067220680503,0.004220587573172769,1.0002286981140789
a_subj(0-Back.Cognitive).12096,1.685032627579681,0.15170175808523526,1.4088878107536216,1.5789494284495307,1.6781899438242176,1.781847673145049,2.005054949290173,0.0024848079132233965,1.000045645940405
a_subj(0-Back.Cognitive).12104,1.5717274410530526,0.17239855123011857,1.2521849762908102,1.4513867566517404,1.5655750709137397,1.6835784183559797,1.9250464294598042,0.004878955393456541,1.0007824638930247
a_subj(0-Back.Cognitive).12106,1.757574911114625,0.13833343168636947,1.5067525332609535,1.660951495282493,1.7541227421862098,1.8456723557974153,2.047068031822477,0.0022250630455905437,1.0001240455534752
a_subj(0-Back.Cognitive).12112,1.9161351822158394,0.20556328835591556,1.5570855825572743,1.7688763311671987,1.9031853604393536,2.045753170897911,2.3646895607054725,0.006073556719486397,1.0006344754757983
a_subj(0-Back.Cognitive).12113,1.989418247466272,0.213971638818797,1.5977629658745376,1.8467363361109976,1.9792016421006313,2.1251689829535625,2.436034535320682,0.005219909817730316,1.0006852465914398
a_subj(0-Back.Cognitive).12114,1.8228025779748258,0.1795006565610949,1.5009585152930622,1.696693851595971,1.8153302904039825,1.937742602075326,2.2021995218567403,0.0045539363054892595,1.0008492593115788
a_subj(0-Back.Cognitive).12115,1.8460956861779578,0.12944153405506753,1.6100060121864428,1.7539626221369677,1.8415289892026496,1.9289082810704747,2.119024790987633,0.001912713395276653,0.9999795969472844
a_subj(0-Back.Cognitive).12121,1.9600886512646867,0.15874994724683616,1.6747615791800574,1.8502539065686965,1.9505169638173525,2.0604014837650064,2.299092442850319,0.0029251384739471795,0.9999665821255691
a_subj(0-Back.Cognitive).12123,1.94548490160952,0.21207962326689603,1.5767142976857542,1.792561542932866,1.927088669371355,2.0850674632808737,2.4012889153968504,0.005456615646750697,1.0003340964976017
a_subj(0-Back.Cognitive).12130,1.8871770739477955,0.19772035483432912,1.5381889062923344,1.7463195095729036,1.873327404997099,2.013826500024793,2.3194112980437227,0.0048283082223322445,1.000195214231796
a_subj(0-Back.Cognitive).12131,1.887544825464672,0.1943388468722633,1.5557479438989086,1.751850781591057,1.8670070689736336,2.0037304775119322,2.3258076323381816,0.004662523334335939,1.000534623115501
a_subj(0-Back.Cognitive).12132,2.194490729024143,0.21863758862307311,1.8033692500768184,2.040001259987711,2.1814385542968178,2.333319196110766,2.6580575106471005,0.004708047174673306,1.000241160612015
a_subj(0-Back.Cognitive).12156,2.042784450851112,0.18352945116261798,1.7185566575077704,1.9134463777379973,2.03202842770187,2.1591921239179337,2.440222229568872,0.00394264333987451,1.0000720528611453
a_subj(0-Back.Cognitive).12164,1.8628619517535603,0.17478359389998097,1.5525328423470401,1.7392420924145497,1.8551256218052867,1.976181722525292,2.2326756816145807,0.0037424799998086546,0.9999659993589629
a_subj(0-Back.Cognitive).12171,1.4285874913811392,0.1020299513143523,1.2448236340906589,1.355295090492132,1.422610293578704,1.4961312295774034,1.6402967334877698,0.0018185901453838874,1.000249120437592
a_subj(0-Back.Cognitive).12172,1.9053395185446307,0.18613786046745673,1.578052573108186,1.7747273380125306,1.8943844528205356,2.0236016303138005,2.3006814119091894,0.004444346080225053,1.0000746051924514
a_subj(0-Back.Cognitive).12187,1.6961105110623609,0.1743685109112342,1.3952595931763705,1.5715501853204001,1.6869140102028148,1.8015385452037478,2.072325954843929,0.004172757001160473,1.0001870217718316
a_subj(0-Back.Cognitive).12188,1.80773655636811,0.1800677445342618,1.483771919350767,1.679980667112329,1.7972783483063872,1.9218923137627901,2.1970669951369657,0.0045064162745741265,1.0001205221706553
a_subj(0-Back.Cognitive).12196,1.8557619984279279,0.23315684986550883,1.4438658099563348,1.6965420792594492,1.8377578916882098,2.0040079495953367,2.370961311430216,0.006516566882308594,1.00058608320697
a_subj(0-Back.Cognitive).12203,1.6853368772511024,0.1798780982848842,1.363801726843628,1.557165506557204,1.6779742227830388,1.801587853138182,2.0595010481268776,0.00421792304948561,1.0000380707992116
a_subj(0-Back.Cognitive).12204,1.7726077201902963,0.16480063369759954,1.4815286519889168,1.654197951150804,1.762130217072279,1.8781104826486064,2.124764854149232,0.003841325767589307,1.0004437974037725
a_subj(0-Back.Cognitive).12212,2.016335016658776,0.16677165308702885,1.7030807737131164,1.9011236480368479,2.0075279153211225,2.123142448220545,2.3685783715408757,0.002724877119496947,1.0001025062018518
a_subj(0-Back.Cognitive).12220,2.1001855225965254,0.22433690814765161,1.6938764101478603,1.9424136061250117,2.090907013224663,2.2411564126704615,2.5801303470437125,0.005354120066612313,1.000263681217588
a_subj(0-Back.Cognitive).12244,1.7621817031505864,0.1655965775595406,1.445970079236956,1.652351906004697,1.7548948618802482,1.8682568591977358,2.1009030339163473,0.0039113200630070495,1.0000940904383475
a_subj(0-Back.Cognitive).12245,1.7798762184599057,0.20447330923532503,1.4134133891525038,1.6350965622085134,1.7666863150082563,1.9145818679509317,2.208767568265723,0.006831548196710523,1.0000848895440053
a_subj(0-Back.Cognitive).12253,1.9768192100678388,0.1968989112922252,1.6152116852616245,1.842069365917666,1.9689718049581333,2.1031822238743914,2.390907450089334,0.004294228166577427,1.0001180558077538
a_subj(0-Back.Cognitive).12260,1.8373080612374009,0.1913254077485015,1.494493496066326,1.7029671088408584,1.8298465034804092,1.9592572942594455,2.247565104951768,0.005054034183228269,0.9999972586846093
a_subj(0-Back.Cognitive).12261,1.8135184438270389,0.18152040295746372,1.491991425492532,1.6878980221306494,1.8012557439233134,1.9225169939530722,2.2078582667972118,0.004257154803045343,0.9999802779266969
a_subj(0-Back.Cognitive).12269,2.0588690327149646,0.19762189355159196,1.71297584799649,1.9200015893140057,2.0446348053086787,2.184146077248921,2.4775297941194427,0.0036560011673456906,1.000144187440045
a_subj(0-Back.Cognitive).12276,2.0771549673564054,0.2147134344811337,1.6895585944760754,1.9219812639654403,2.070641074577969,2.2142044543819415,2.531163941784132,0.004865552837529259,1.00019242287505
a_subj(0-Back.Cognitive).12277,1.8647723473017317,0.2104964987256234,1.4828786542639387,1.7186357956894676,1.8544109623079446,1.9982170667933912,2.324054353403725,0.006192621917470872,1.0006262748937171
a_subj(0-Back.Cognitive).12285,1.7911116750225373,0.20108529487069288,1.436988356736307,1.6480714522677251,1.780706457207651,1.922130094425728,2.2120836478034276,0.0052472768281061075,1.0010569545744286
a_subj(0-Back.Cognitive).12292,1.816194662937619,0.17082017777503297,1.508266967304932,1.697122306059612,1.8075687163734073,1.9267135812284586,2.175861876542288,0.004143715130999205,1.0002710147413485
a_subj(0-Back.Cognitive).12293,1.574136940201534,0.11286024317162954,1.364079396330873,1.49863676787218,1.570251337453998,1.6465334680815251,1.8109248633406367,0.0018192756068039027,0.9999209994828333
a_subj(0-Back.Cognitive).12301,1.8460017577927352,0.21480405287423673,1.4527010835919913,1.6934423423060752,1.8349394813901831,1.9858195101392024,2.298279411479957,0.004539873692998409,1.0001788988706894
a_subj(0-Back.Cognitive).12308,2.143778742832242,0.20682905616282898,1.7747046206521953,1.9979285438172385,2.1347053064753085,2.279241674406406,2.5765464319666083,0.004309477848844666,1.0003171268559332
a_subj(0-Back.Cognitive).12309,1.8514874465970061,0.1879167888005768,1.514119972237463,1.7232832205183088,1.8403961918242955,1.9695092206341103,2.249208420956871,0.005085856528328518,1.0005070147660158
a_subj(0-Back.Cognitive).12317,1.922034736621734,0.19001390164346432,1.5862738187431928,1.7855492671223798,1.9123054515639704,2.043191315467092,2.324561237845187,0.003962786886902602,1.0002790238775723
a_subj(0-Back.Cognitive).12329,1.9023604037815511,0.2232785353004571,1.5103021867053297,1.7385077580822452,1.887683571792084,2.0506699642159476,2.3713645644044,0.004879883384113942,1.000319471736728
a_subj(0-Back.Cognitive).12332,1.5175483091410813,0.11756728061857091,1.302927015496385,1.4345070710053822,1.5115805740830883,1.5940820675547598,1.7657122972257087,0.0023315142023274003,1.0001482375737967
a_subj(0-Back.Cognitive).12334,1.866853130680854,0.19779490154868376,1.5074923829433238,1.7279047595147494,1.8530397260514007,1.9984088282842176,2.282933809317311,0.004644071833257488,1.0000626930997158
a_subj(0-Back.Cognitive).12336,1.3974519122387519,0.10754795609503696,1.2021173876450524,1.321855399822345,1.3924671019798953,1.4673467083916965,1.6231587901847262,0.0021890239833718497,1.0001624970228933
a_subj(0-Back.Cognitive).12339,2.0408091174597036,0.19950348154164527,1.6887339805697894,1.9047569915248712,2.028149116726645,2.164306098902766,2.4806021799873625,0.00515977856059458,1.0000395911822086
a_subj(0-Back.Cognitive).12340,1.8088426937739934,0.14289559885931802,1.544163985641997,1.7089557479199518,1.8009362479552875,1.9017087044309067,2.106346686861558,0.0022273174353074866,0.999999631801847
a_subj(0-Back.Cognitive).12341,2.0308448184208365,0.22139017859990037,1.6274708464348917,1.8775086373460452,2.016667369629772,2.1727233896262965,2.4908354709365277,0.005708477282029777,1.0010098350158325
a_subj(0-Back.Cognitive).12342,1.7153871448703706,0.14117524675548904,1.4645925731511653,1.6177932585887125,1.7078449010130616,1.8070294143205659,2.010943857090882,0.0024394973271533774,1.0000393148791185
a_subj(0-Back.Cognitive).12349,1.9715910773155696,0.16878706339872246,1.6720052430119847,1.8536425478373713,1.959319601312425,2.0789065914703073,2.3355687929920923,0.004150510178417732,1.0004268166387982
a_subj(0-Back.Cognitive).12362,1.832074465213564,0.14145909425849346,1.569900340702031,1.7336587964649741,1.8270816676687418,1.9227570789232735,2.1336653932066563,0.0025674396118376907,1.0000196956916092
a_subj(0-Back.Cognitive).12364,1.8028506023068809,0.16355508720251347,1.5089747032163823,1.6903792870285765,1.7894961222199315,1.9086795502615135,2.150606851733021,0.003753638022200128,0.9999952517183445
a_subj(0-Back.Cognitive).12370,1.6992331349561476,0.16348407218593047,1.411196552992814,1.5826511194611614,1.6856462543889994,1.8033582356064306,2.053582528204131,0.004139015311735153,1.0007368800973628
a_subj(0-Back.Cognitive).12372,1.4193387348321354,0.09988197094700071,1.2343948998665781,1.3519201076669465,1.4158600798913996,1.4837928376223906,1.6206324338640326,0.0017539536739845656,0.9999899056906254
a_subj(0-Back.Cognitive).12374,1.8370364631564222,0.1390010055415158,1.5733925080954574,1.7416266009715216,1.8337589254742166,1.925803541864932,2.127876565510628,0.002206426557972977,1.0001194766726147
a_subj(0-Back.Cognitive).12379,1.8345381432628758,0.17335796355935926,1.523576396845127,1.7169197364012405,1.8206315829298467,1.9455552701562502,2.2105462904351234,0.0035301197101768856,1.0002006308006575
a_subj(0-Back.Cognitive).12380,1.9043871166788118,0.22203992518889654,1.5311845269879438,1.7430266594652946,1.890755361295724,2.0468626452896492,2.3762804405173874,0.005851303005479126,1.0011043094161256
a_subj(0-Back.Cognitive).12392,1.7113118751701952,0.15670161499808474,1.436389834795749,1.600187426095879,1.7001870040220666,1.8121909543329293,2.0351310395269877,0.003678011796634651,1.0000048997700108
a_subj(0-Back.Cognitive).12394,1.8212766620791108,0.18648155422285193,1.4879242924505514,1.6908988883408518,1.810834247590221,1.9401705414755843,2.220229668206864,0.0046715274768474885,1.000105641152676
a_subj(0-Back.Cognitive).12402,1.6296306959201783,0.14518119468722854,1.3825677313602664,1.5244618999171793,1.6175470375190835,1.7204673392570524,1.9516829887897609,0.0032330612650434917,1.0002359136696863
a_subj(0-Back.Cognitive).12404,1.6989351445740133,0.19610283649240456,1.3551295423990313,1.5601409769389658,1.686852390573629,1.8234236524767329,2.1181686796244077,0.006030394629679747,1.0004970716139543
a_subj(0-Back.Cognitive).12412,1.7513085680916307,0.2058180877287243,1.3858382948891848,1.6079216890093297,1.7417375172296183,1.883127255123533,2.1859689245336504,0.006684371730548156,1.0000458044008604
a_subj(0-Back.Cognitive).12414,1.6824534421813386,0.18822734274791375,1.344332542081257,1.549976400628942,1.6755095689849422,1.8028957502910066,2.0791010162110988,0.0029516813968262653,0.9999822496821729
a_subj(0-Back.Cognitive).12424,1.8279481080971072,0.16086787026118812,1.53806950607458,1.7182345653152207,1.822475222397176,1.930005786638104,2.165814460532184,0.0032853523136022007,1.0000764221565979
a_subj(0-Back.Cognitive).12429,1.842392097909418,0.2181788261444321,1.4567609486051198,1.6903542905056603,1.8259615084361909,1.9793310318900317,2.310115241343095,0.006851643325427949,1.0007261432592731
a_subj(0-Back.Cognitive).12434,1.7658073010823159,0.20236992939826634,1.4185793847418853,1.624788338009945,1.7485277457242678,1.892378189058717,2.21141632926068,0.006212254683208346,1.0020909031138607
a_subj(0-Back.Cognitive).12439,2.045388123405908,0.22703334338568756,1.6416423102703936,1.8835910317366293,2.0344285158133277,2.1880551725415476,2.5167361155090138,0.006773797252301239,1.0000111568488461
a_subj(0-Back.Cognitive).12440,1.7202809068105214,0.1654767745602769,1.4225164664201144,1.6029315058248268,1.7096685214072684,1.8220882660599846,2.0736881916461747,0.0037683378459328854,0.9999685324739569
a_subj(0-Back.Cognitive).12442,1.9559026331392797,0.15954456151267846,1.6702115675640887,1.842711871209816,1.9478259270292897,2.0606816559564427,2.293947320049357,0.0029837390465282253,1.0000242423391499
a_subj(0-Back.Cognitive).12444,1.991773881859279,0.21884153439090048,1.5927563357733272,1.8377325669961837,1.978951456899817,2.138500701285032,2.442485753043969,0.005905097454320955,1.000333600923255
a_subj(0-Back.Cognitive).12452,1.8712020736270993,0.18910211189366485,1.5326102820708998,1.7380806978138086,1.8617365369908647,1.9891363271764846,2.287380482122931,0.004022169943336619,1.0004745165097049
a_subj(0-Back.Cognitive).12454,1.785455703505165,0.19448099658230844,1.44314225919404,1.6479804260563293,1.7717360835193872,1.9084951592029213,2.1956054572465895,0.005437296069046747,1.000435194851017
a_subj(0-Back.Cognitive).12462,1.8498315546309296,0.1961727291303406,1.49734846103705,1.714218703722402,1.8390912677493705,1.9724389126428845,2.2695042913009864,0.004553351115058891,1.0001682306735853
a_subj(0-Back.Cognitive).12464,1.7276791439111463,0.17488666615960655,1.4215049806249873,1.605315589146389,1.71528428469526,1.8363952069202756,2.1041940852637753,0.0043723534164819035,1.0000575240223726
a_subj(0-Back.Cognitive).12469,1.657612729234812,0.19642205264590815,1.3223726633759942,1.5208362159903528,1.640978077362017,1.777108412859781,2.0893909745289516,0.005925631645709676,1.0003446811743089
a_subj(0-Back.Cognitive).12470,1.523529548319455,0.12492698904318666,1.2940414862788576,1.435139129960255,1.5219416169497422,1.6031992631571812,1.7837751918914517,0.0028492344695508027,1.0002193732567388
a_subj(0-Back.Cognitive).12472,1.7308070712170012,0.18656486493737712,1.3980482711495328,1.601137213135118,1.7192363650566367,1.8485089317532468,2.1326522316677794,0.005321489937230323,1.001168008805928
a_subj(0-Back.Cognitive).12474,1.7475959128519334,0.14921191556780677,1.480448886463716,1.6420734315382712,1.739623096342321,1.8445625655831561,2.065570520631163,0.0027524824266492486,1.0003836152017331
a_subj(0-Back.Cognitive).12479,1.8505152181998346,0.19431937991908751,1.5023151894496745,1.7168977549660145,1.8349814826902806,1.9725584866318784,2.2682738352058034,0.004649819307580507,1.0001911315759147
a_subj(0-Back.Cognitive).12480,1.7222389222258194,0.14938732049892595,1.4589208495381079,1.6183532680960964,1.714357019963373,1.8120542835690545,2.0473017605602006,0.0034639455254623862,1.0011183495135123
a_subj(0-Back.Cognitive).12481,1.9235349048412975,0.2110860742826136,1.542636723980329,1.7729547118177111,1.9138314591484833,2.0635882508829497,2.3556813551633136,0.005943858157737002,1.0002467263095414
a_subj(0-Back.Cognitive).12482,1.8920447645335303,0.1938578858254919,1.5401600263396276,1.7502084038349839,1.8824724768667114,2.021206054170402,2.2876673359048807,0.005078486838492602,1.000833340182481
a_subj(0-Back.Cognitive).12483,1.5937577860552359,0.14339368617156537,1.3328239974095122,1.4927615916189234,1.586625749435291,1.682649038748561,1.89793200464225,0.003064818329350047,1.0001379149118592
a_subj(0-Back.Cognitive).12484,1.9718114288043207,0.19899402648633574,1.6131794484245103,1.8336240477855883,1.9635987956217067,2.0977080035666837,2.391999145481116,0.005473097235476657,1.000195108408983
a_subj(2-Back.Affective).11098,1.9205285426297833,0.1949854020231217,1.5711791870390122,1.7829358347654602,1.90934685943576,2.041826435388649,2.3324256104941363,0.004553002951507683,1.0001823457197403
a_subj(2-Back.Affective).11684,1.700486683032575,0.13650237105703283,1.438823068276551,1.606173802261476,1.6994762067943379,1.7932289690847452,1.9746330855065177,0.002458302033931667,1.00015807478053
a_subj(2-Back.Affective).11692,1.8378776686022313,0.17678377810461166,1.5262966060430807,1.7130182554546445,1.8250732801148633,1.951286066744616,2.2192149477726124,0.003642747650528276,1.000034185432075
a_subj(2-Back.Affective).11694,1.4706629431235227,0.1079887041162303,1.266951121612475,1.3972000569612197,1.4671401737181227,1.5385534026080907,1.6911338152819364,0.0019347649162602247,1.0002953570066457
a_subj(2-Back.Affective).11702,1.5745140903052253,0.12352897434617197,1.3522732806622495,1.4883552336499575,1.5691669053105024,1.6535291181241598,1.8328867710243508,0.0022489991446516646,1.0000280565591746
a_subj(2-Back.Affective).11704,1.9537347742492068,0.1559207587075803,1.671275594597148,1.8436015397581464,1.9468161562772495,2.0532862297469054,2.2812975541240155,0.002722883740219649,0.9999993388889291
a_subj(2-Back.Affective).11709,1.51132702479037,0.11709071449665878,1.2940763766778463,1.4316167291900896,1.5043259635753414,1.5862783503969604,1.7563734429175388,0.0018458577720806425,1.0000594624973005
a_subj(2-Back.Affective).11710,1.6884798637541056,0.14672945035620955,1.424869176352439,1.5860580788967789,1.6788153159479182,1.7803953258715026,2.000600778539699,0.0032897789384589322,1.000161243594664
a_subj(2-Back.Affective).11711,1.5267302799368878,0.15106041936303036,1.2582631271308382,1.4182470154920566,1.5176895361436364,1.6222588993292986,1.8444180139783448,0.0028643487903523756,0.999946220300786
a_subj(2-Back.Affective).11712,1.8085891278292894,0.1642549167740924,1.5109023321847361,1.6983902228469119,1.8000721566273905,1.906429872421159,2.157530875581804,0.0031776796865671266,1.000451065465565
a_subj(2-Back.Affective).11713,1.8762280201334702,0.14368396495352864,1.614659791466547,1.7757768772425466,1.870090128069033,1.9695308479600906,2.182052395676084,0.002431015978030401,1.0001921825090605
a_subj(2-Back.Affective).11714,2.0255787441552946,0.19256341450538844,1.6724876213904598,1.8938900953919011,2.0165640351687197,2.148745836696187,2.4287039676835964,0.00455251517032695,1.000300455763524
a_subj(2-Back.Affective).11716,1.7179626542378015,0.1274301996195045,1.4863995674892907,1.6307463600331353,1.7116975383536035,1.7984513756678226,1.9912563496413753,0.002322241952029647,0.9999651868613637
a_subj(2-Back.Affective).11717,1.574850896313732,0.13154092939670065,1.3318922323083475,1.4837050381100398,1.5682520615918867,1.660849546216244,1.848366596527093,0.0026241804061040695,1.0001162358122848
a_subj(2-Back.Affective).11718,2.0546170827419203,0.17527468617951766,1.7472806131968475,1.930762172138376,2.0444541826474105,2.168256492611518,2.4304794378912775,0.0037539114083793776,1.0001726030067954
a_subj(2-Back.Affective).11720,1.8476735989777073,0.13499701076302523,1.593465110250067,1.7557837080850947,1.8427117426509763,1.9357004574005647,2.1210973391895926,0.002143783218360008,1.0001045992262094
a_subj(2-Back.Affective).11721,1.6923572282768953,0.11991159077289758,1.470288159181849,1.609543414274032,1.6891848648933323,1.7698376259909776,1.936891142899954,0.0019816727480819222,1.0002628824810542
a_subj(2-Back.Affective).11722,1.4748669085172632,0.11878500075710197,1.2577793361315814,1.3922247563130359,1.4707548798285726,1.5511292624522306,1.7224915100642237,0.0022807019314401264,1.00005869506917
