NbackData
Subject,Handedness,Block,BlockType,Stim.ACC,Stim.RTTime,Stim.RT,StimType,TargetType
11974,Right,168,NULL,NULL,NULL,NULL,NULL,NULL
11974,Right,169,2-Back,0,0,0,NegFace,nonlure
11974,Right,170,2-Back,0,0,0,NegFace,lure
11974,Right,171,2-Back,1,542778,1127,NegFace,nonlure
11974,Right,172,2-Back,0,0,0,NegFace,nonlure
11974,Right,173,2-Back,1,548242,1580,NegFace,target
11974,Right,174,2-Back,0,0,0,NegFace,nonlure
11974,Right,175,2-Back,0,553154,1491,NegFace,lure
11974,Right,176,2-Back,1,555306,1146,NegFace,target
11974,Right,177,2-Back,0,0,0,NegFace,nonlure
11974,Right,178,2-Back,0,0,0,NegFace,nonlure
11974,Right,179,NULL,NULL,NULL,NULL,NULL,NULL
11976,Right,1,NULL,NULL,NULL,NULL,NULL,NULL
11976,Right,2,NULL,NULL,NULL,NULL,NULL,NULL
11976,Right,3,2-Back,0,0,0,PosFace,nonlure
11976,Right,4,2-Back,1,56817,1164,PosFace,nonlure
11976,Right,5,2-Back,0,0,0,PosFace,nonlure
11976,Right,6,2-Back,0,61831,1176,PosFace,target
11976,Right,7,2-Back,0,0,0,PosFace,nonlure
11976,Right,8,2-Back,1,66671,1008,PosFace,nonlure
11976,Right,9,2-Back,0,0,0,PosFace,lure
11976,Right,10,2-Back,1,72016,1352,PosFace,nonlure
11976,Right,11,2-Back,0,0,0,PosFace,lure
11976,Right,12,2-Back,0,0,0,PosFace,target
11976,Right,13,NULL,NULL,NULL,NULL,NULL,NULL
11976,Right,14,0-Back,1,82504,1333,NeutFace,nonlure
11976,Right,15,0-Back,1,84664,996,NeutFace,target
11976,Right,16,0-Back,1,87135,962,NeutFace,nonlure
11976,Right,17,0-Back,1,89344,667,NeutFace,nonlure
11976,Right,18,0-Back,1,92143,969,NeutFace,lure
11976,Right,19,0-Back,0,95328,1657,NeutFace,target
11976,Right,20,0-Back,1,97016,840,NeutFace,nonlure
11976,Right,21,0-Back,1,99832,1159,NeutFace,lure
11976,Right,22,0-Back,1,101912,735,NeutFace,lure
11976,Right,23,0-Back,1,104360,679,NeutFace,nonlure
11976,Right,24,NULL,NULL,NULL,NULL,NULL,NULL
11976,Right,25,2-Back,0,0,0,NegFace,nonlure
11976,Right,26,2-Back,1,112191,493,NegFace,nonlure
11976,Right,27,2-Back,0,0,0,NegFace,nonlure
11976,Right,28,2-Back,0,117711,1012,NegFace,target
11976,Right,29,2-Back,0,0,0,NegFace,lure
11976,Right,30,2-Back,1,122808,1115,NegFace,lure
11976,Right,31,2-Back,0,0,0,NegFace,nonlure
11976,Right,32,2-Back,0,0,0,NegFace,nonlure
11976,Right,33,2-Back,1,130096,897,NegFace,target
11976,Right,34,2-Back,0,0,0,NegFace,nonlure
11976,Right,35,NULL,NULL,NULL,NULL,NULL,NULL
11976,Right,36,0-Back,1,138360,1158,PosFace,target
11976,Right,37,0-Back,1,140975,1269,PosFace,nonlure
11976,Right,38,0-Back,1,142863,652,PosFace,nonlure
11976,Right,39,0-Back,1,145568,852,PosFace,nonlure
11976,Right,40,0-Back,1,148607,1394,PosFace,lure
11976,Right,41,0-Back,1,150736,1018,PosFace,nonlure
11976,Right,42,0-Back,0,153913,1698,PosFace,lure
11976,Right,43,0-Back,1,155456,744,PosFace,lure
11976,Right,44,0-Back,1,158160,951,PosFace,target
11976,Right,45,0-Back,1,160658,945,PosFace,nonlure
11976,Right,46,NULL,NULL,NULL,NULL,NULL,NULL
11976,Right,47,0-Back,1,166121,895,Place,nonlure
11976,Right,48,0-Back,1,168578,855,Place,lure
11976,Right,49,0-Back,1,171072,845,Place,nonlure
11976,Right,50,0-Back,1,173337,613,Place,target
11976,Right,51,0-Back,1,175907,679,Place,nonlure
11976,Right,52,0-Back,1,178720,988,Place,nonlure
11976,Right,53,0-Back,1,181040,811,Place,target
11976,Right,54,0-Back,1,183368,635,Place,nonlure
11976,Right,55,0-Back,1,185792,562,Place,lure
11976,Right,56,0-Back,1,188608,881,Place,lure
11976,Right,57,NULL,NULL,NULL,NULL,NULL,NULL
11976,Right,58,2-Back,0,0,0,NeutFace,nonlure
11976,Right,59,2-Back,0,0,0,NeutFace,nonlure
11976,Right,60,2-Back,1,199072,839,NeutFace,target
11976,Right,61,2-Back,0,0,0,NeutFace,nonlure
11976,Right,62,2-Back,0,0,0,NeutFace,lure
11976,Right,63,2-Back,1,206352,619,NeutFace,target
11976,Right,64,2-Back,0,0,0,NeutFace,nonlure
11976,Right,65,2-Back,0,0,0,NeutFace,lure
11976,Right,66,2-Back,1,213953,714,NeutFace,nonlure
11976,Right,67,2-Back,0,0,0,NeutFace,nonlure
11976,Right,68,NULL,NULL,NULL,NULL,NULL,NULL
11976,Right,69,0-Back,1,222490,1234,NegFace,nonlure
11976,Right,70,0-Back,1,224992,1232,NegFace,nonlure
11976,Right,71,0-Back,1,227151,894,NegFace,lure
11976,Right,72,0-Back,1,229344,583,NegFace,nonlure
11976,Right,73,0-Back,1,231832,567,NegFace,nonlure
11976,Right,74,0-Back,1,234447,678,NegFace,nonlure
11976,Right,75,0-Back,0,237042,776,NegFace,lure
11976,Right,76,0-Back,0,0,0,NegFace,target
11976,Right,77,0-Back,1,241992,732,NegFace,lure
11976,Right,78,0-Back,1,244560,803,NegFace,target
11976,Right,79,NULL,NULL,NULL,NULL,NULL,NULL
11976,Right,80,2-Back,0,0,0,Place,nonlure
11976,Right,81,2-Back,0,0,0,Place,lure
11976,Right,82,2-Back,1,255112,848,Place,nonlure
11976,Right,83,2-Back,0,0,0,Place,nonlure
11976,Right,84,2-Back,0,0,0,Place,target
11976,Right,85,2-Back,1,262304,542,Place,target
11976,Right,86,2-Back,0,0,0,Place,nonlure
11976,Right,87,2-Back,0,0,0,Place,nonlure
11976,Right,88,2-Back,1,269936,667,Place,lure
11976,Right,89,2-Back,0,0,0,Place,nonlure
11976,Right,90,NULL,NULL,NULL,NULL,NULL,NULL
11976,Right,91,NULL,NULL,NULL,NULL,NULL,NULL
11976,Right,92,2-Back,0,0,0,NegFace,nonlure
11976,Right,93,2-Back,0,0,0,NegFace,nonlure
11976,Right,94,2-Back,1,2009001,841,NegFace,nonlure
11976,Right,95,2-Back,0,2011987,1330,NegFace,lure
11976,Right,96,2-Back,0,0,0,NegFace,target
11976,Right,97,2-Back,1,2016521,855,NegFace,nonlure
11976,Right,98,2-Back,0,0,0,NegFace,nonlure
11976,Right,99,2-Back,0,0,0,NegFace,target
11976,Right,100,2-Back,1,2023875,703,NegFace,nonlure
11976,Right,101,2-Back,0,0,0,NegFace,lure
11976,Right,102,NULL,NULL,NULL,NULL,NULL,NULL
11976,Right,103,0-Back,1,2031897,723,PosFace,nonlure
11976,Right,104,0-Back,1,2034161,483,PosFace,nonlure
11976,Right,105,0-Back,1,2036905,723,PosFace,nonlure
11976,Right,106,0-Back,1,2039171,492,PosFace,lure
11976,Right,107,0-Back,1,2041777,601,PosFace,target
11976,Right,108,0-Back,1,2044697,1024,PosFace,lure
11976,Right,109,0-Back,1,2046825,647,PosFace,nonlure
11976,Right,110,0-Back,1,2049169,494,PosFace,target
11976,Right,111,0-Back,1,2051737,558,PosFace,nonlure
11976,Right,112,0-Back,1,2054201,525,PosFace,lure
11976,Right,113,NULL,NULL,NULL,NULL,NULL,NULL
11976,Right,114,2-Back,0,0,0,NeutFace,nonlure
11976,Right,115,2-Back,0,0,0,NeutFace,nonlure
11976,Right,116,2-Back,1,2064857,676,NeutFace,lure
11976,Right,117,2-Back,0,0,0,NeutFace,nonlure
11976,Right,118,2-Back,0,0,0,NeutFace,lure
11976,Right,119,2-Back,1,2072265,578,NeutFace,nonlure
11976,Right,120,2-Back,0,0,0,NeutFace,nonlure
11976,Right,121,2-Back,0,0,0,NeutFace,nonlure
11976,Right,122,2-Back,1,2079673,481,NeutFace,target
11976,Right,123,2-Back,0,0,0,NeutFace,target
11976,Right,124,NULL,NULL,NULL,NULL,NULL,NULL
11976,Right,125,0-Back,1,2088233,1034,NegFace,target
11976,Right,126,0-Back,1,2090177,474,NegFace,nonlure
11976,Right,127,0-Back,1,2092905,705,NegFace,target
11976,Right,128,0-Back,1,2095243,539,NegFace,nonlure
11976,Right,129,0-Back,1,2097921,713,NegFace,nonlure
11976,Right,130,0-Back,1,2100195,490,NegFace,lure
11976,Right,131,0-Back,1,2102625,415,NegFace,nonlure
11976,Right,132,0-Back,1,2105121,414,NegFace,lure
11976,Right,133,0-Back,1,2107834,622,NegFace,nonlure
11976,Right,134,0-Back,1,2110210,501,NegFace,lure
11976,Right,135,NULL,NULL,NULL,NULL,NULL,NULL
11976,Right,136,2-Back,0,0,0,PosFace,nonlure
11976,Right,137,2-Back,0,0,0,PosFace,nonlure
11976,Right,138,2-Back,1,2120953,738,PosFace,target
11976,Right,139,2-Back,0,0,0,PosFace,target
11976,Right,140,2-Back,0,0,0,PosFace,nonlure
11976,Right,141,2-Back,1,2128945,1231,PosFace,lure
11976,Right,142,2-Back,0,0,0,PosFace,nonlure
11976,Right,143,2-Back,1,2134481,1758,PosFace,nonlure
11976,Right,144,2-Back,1,2136681,1445,PosFace,nonlure
11976,Right,145,2-Back,1,2138953,1220,PosFace,lure
11976,Right,146,NULL,NULL,NULL,NULL,NULL,NULL
11976,Right,147,2-Back,0,0,0,Place,nonlure
11976,Right,148,2-Back,0,0,0,Place,nonlure
11976,Right,149,2-Back,1,2149265,1026,Place,lure
11976,Right,150,2-Back,1,2151756,1013,Place,nonlure
11976,Right,151,2-Back,1,2154409,1161,Place,nonlure
11976,Right,152,2-Back,1,2156665,920,Place,target
11976,Right,153,2-Back,0,0,0,Place,target
11976,Right,154,2-Back,1,2161849,1102,Place,nonlure
11976,Right,155,2-Back,1,2164289,1045,Place,lure
11976,Right,156,2-Back,1,2166657,909,Place,nonlure
11976,Right,157,NULL,NULL,NULL,NULL,NULL,NULL
11976,Right,158,0-Back,1,2172425,1172,NeutFace,nonlure
11976,Right,159,0-Back,1,2174569,812,NeutFace,nonlure
11976,Right,160,0-Back,1,2177025,771,NeutFace,target
11976,Right,161,0-Back,1,2179793,1042,NeutFace,lure
11976,Right,162,0-Back,1,2182194,946,NeutFace,target
11976,Right,163,0-Back,1,2184626,874,NeutFace,nonlure
11976,Right,164,0-Back,1,2186962,713,NeutFace,lure
11976,Right,165,0-Back,1,2189273,519,NeutFace,nonlure
11976,Right,166,0-Back,1,2191713,462,NeutFace,lure
11976,Right,167,0-Back,1,2194377,622,NeutFace,nonlure
11976,Right,168,NULL,NULL,NULL,NULL,NULL,NULL
11976,Right,169,0-Back,1,2200346,1086,Place,nonlure
11976,Right,170,0-Back,1,2202321,556,Place,nonlure
11976,Right,171,0-Back,1,2205033,771,Place,lure
11976,Right,172,0-Back,1,2207489,722,Place,nonlure
11976,Right,173,0-Back,1,2210297,1033,Place,lure
11976,Right,174,0-Back,0,2212953,1192,Place,target
11976,Right,175,0-Back,0,2215297,1039,Place,target
11976,Right,176,0-Back,1,2217593,830,Place,nonlure
11976,Right,177,0-Back,1,2220049,781,Place,nonlure
11976,Right,178,0-Back,1,2222627,862,Place,lure
11976,Right,179,NULL,NULL,NULL,NULL,NULL,NULL
11978,Right,1,NULL,NULL,NULL,NULL,NULL,NULL
11978,Right,2,NULL,NULL,NULL,NULL,NULL,NULL
11978,Right,3,2-Back,0,0,0,Place,nonlure
11978,Right,4,2-Back,0,0,0,Place,nonlure
11978,Right,5,2-Back,0,0,0,Place,target
11978,Right,6,2-Back,0,87884,716,Place,nonlure
11978,Right,7,2-Back,1,89732,67,Place,lure
11978,Right,8,2-Back,1,93589,1420,Place,nonlure
11978,Right,9,2-Back,1,96020,1354,Place,lure
11978,Right,10,2-Back,1,98621,1451,Place,nonlure
11978,Right,11,2-Back,1,101183,1509,Place,nonlure
11978,Right,12,2-Back,1,103364,1193,Place,target
11978,Right,13,NULL,NULL,NULL,NULL,NULL,NULL
11978,Right,14,0-Back,1,109045,1369,NegFace,nonlure
11978,Right,15,0-Back,1,111188,1008,NegFace,nonlure
11978,Right,16,0-Back,1,114223,1546,NegFace,lure
11978,Right,17,0-Back,1,115980,807,NegFace,target
11978,Right,18,0-Back,1,118613,936,NegFace,nonlure
11978,Right,19,0-Back,1,121372,1191,NegFace,nonlure
11978,Right,20,0-Back,1,123565,888,NegFace,lure
11978,Right,21,0-Back,1,125876,703,NegFace,lure
11978,Right,22,0-Back,1,128285,608,NegFace,target
11978,Right,23,0-Back,1,130805,624,NegFace,nonlure
11978,Right,24,NULL,NULL,NULL,NULL,NULL,NULL
11978,Right,25,0-Back,1,136628,943,Place,nonlure
11978,Right,26,0-Back,1,138998,816,Place,target
11978,Right,27,0-Back,1,141405,726,Place,lure
11978,Right,28,0-Back,1,144100,916,Place,nonlure
11978,Right,29,0-Back,1,146365,677,Place,nonlure
11978,Right,30,0-Back,1,148988,803,Place,lure
11978,Right,31,0-Back,1,151557,868,Place,nonlure
11978,Right,32,0-Back,1,154429,1236,Place,nonlure
11978,Right,33,0-Back,1,156532,842,Place,lure
11978,Right,34,0-Back,1,159004,817,Place,target
11978,Right,35,NULL,NULL,NULL,NULL,NULL,NULL
11978,Right,36,2-Back,0,0,0,PosFace,nonlure
11978,Right,37,2-Back,0,0,0,PosFace,nonlure
11978,Right,38,2-Back,1,169412,713,PosFace,nonlure
11978,Right,39,2-Back,1,172692,1489,PosFace,nonlure
11978,Right,40,2-Back,1,174876,1176,PosFace,lure
11978,Right,41,2-Back,1,177149,952,PosFace,target
11978,Right,42,2-Back,0,0,0,PosFace,lure
11978,Right,43,2-Back,1,182438,1240,PosFace,nonlure
11978,Right,44,2-Back,1,184500,798,PosFace,nonlure
11978,Right,45,2-Back,1,186956,757,PosFace,target
11978,Right,46,NULL,NULL,NULL,NULL,NULL,NULL
11978,Right,47,0-Back,1,192551,853,NeutFace,target
11978,Right,48,0-Back,1,194733,531,NeutFace,nonlure
11978,Right,49,0-Back,1,197471,765,NeutFace,nonlure
11978,Right,50,0-Back,1,200260,1057,NeutFace,lure
11978,Right,51,0-Back,1,202652,945,NeutFace,nonlure
11978,Right,52,0-Back,1,205149,938,NeutFace,nonlure
11978,Right,53,0-Back,1,207349,641,NeutFace,target
11978,Right,54,0-Back,1,209772,567,NeutFace,lure
11978,Right,55,0-Back,1,212373,664,NeutFace,nonlure
11978,Right,56,0-Back,1,214861,655,NeutFace,lure
11978,Right,57,NULL,NULL,NULL,NULL,NULL,NULL
11978,Right,58,2-Back,1,220893,1183,NegFace,nonlure
11978,Right,59,2-Back,1,223429,1215,NegFace,nonlure
11978,Right,60,2-Back,1,225740,1030,NegFace,target
11978,Right,61,2-Back,1,228181,967,NegFace,nonlure
11978,Right,62,2-Back,1,230756,1038,NegFace,nonlure
11978,Right,63,2-Back,1,233118,903,NegFace,target
11978,Right,64,2-Back,1,236140,1421,NegFace,nonlure
11978,Right,65,2-Back,1,238156,933,NegFace,nonlure
11978,Right,66,2-Back,1,240685,966,NegFace,lure
11978,Right,67,2-Back,1,243860,1645,NegFace,lure
11978,Right,68,NULL,NULL,NULL,NULL,NULL,NULL
11978,Right,69,0-Back,1,248452,733,PosFace,nonlure
11978,Right,70,0-Back,1,251460,1237,PosFace,lure
11978,Right,71,0-Back,1,253260,533,PosFace,nonlure
11978,Right,72,0-Back,1,255718,487,PosFace,nonlure
11978,Right,73,0-Back,1,258397,662,PosFace,nonlure
11978,Right,74,0-Back,1,260845,613,PosFace,lure
11978,Right,75,0-Back,1,263748,1019,PosFace,lure
11978,Right,76,0-Back,0,266012,786,PosFace,target
11978,Right,77,0-Back,0,268655,932,PosFace,target
11978,Right,78,0-Back,1,270900,673,PosFace,nonlure
11978,Right,79,NULL,NULL,NULL,NULL,NULL,NULL
11978,Right,80,2-Back,1,276469,738,NeutFace,nonlure
11978,Right,81,2-Back,0,0,0,NeutFace,lure
11978,Right,82,2-Back,1,282068,1336,NeutFace,nonlure
11978,Right,83,2-Back,1,284814,1578,NeutFace,nonlure
11978,Right,84,2-Back,1,286524,784,NeutFace,nonlure
11978,Right,85,2-Back,1,289142,905,NeutFace,lure
11978,Right,86,2-Back,1,291606,872,NeutFace,target
11978,Right,87,2-Back,1,294518,1280,NeutFace,nonlure
11978,Right,88,2-Back,1,296820,1078,NeutFace,nonlure
11978,Right,89,2-Back,1,299036,797,NeutFace,target
11978,Right,90,NULL,NULL,NULL,NULL,NULL,NULL
11978,Right,91,NULL,NULL,NULL,NULL,NULL,NULL
11978,Right,92,2-Back,1,343733,1825,NeutFace,nonlure
11978,Right,93,2-Back,1,346044,1632,NeutFace,nonlure
11978,Right,94,2-Back,1,348692,1784,NeutFace,lure
11978,Right,95,2-Back,1,351060,1655,NeutFace,lure
11978,Right,96,2-Back,1,352974,1065,NeutFace,nonlure
11978,Right,97,2-Back,1,355084,671,NeutFace,nonlure
11978,Right,98,2-Back,1,357734,825,NeutFace,target
11978,Right,99,2-Back,1,360236,823,NeutFace,nonlure
11978,Right,100,2-Back,1,362877,959,NeutFace,nonlure
11978,Right,101,2-Back,1,365204,789,NeutFace,target
11978,Right,102,NULL,NULL,NULL,NULL,NULL,NULL
11978,Right,103,0-Back,1,371156,1228,Place,target
11978,Right,104,0-Back,1,373260,828,Place,nonlure
11978,Right,105,0-Back,1,375740,804,Place,nonlure
11978,Right,106,0-Back,1,378652,1219,Place,lure
11978,Right,107,0-Back,1,381037,1100,Place,nonlure
11978,Right,108,0-Back,1,383396,962,Place,lure
11978,Right,109,0-Back,1,385478,540,Place,nonlure
11978,Right,110,0-Back,1,388188,753,Place,target
11978,Right,111,0-Back,1,390628,696,Place,lure
11978,Right,112,0-Back,1,393223,787,Place,nonlure
11978,Right,113,NULL,NULL,NULL,NULL,NULL,NULL
11978,Right,114,2-Back,1,399581,1640,PosFace,nonlure
11978,Right,115,2-Back,1,401741,1296,PosFace,nonlure
11978,Right,116,2-Back,1,404756,1807,PosFace,nonlure
11978,Right,117,2-Back,1,407036,1574,PosFace,lure
11978,Right,118,2-Back,1,409340,1374,PosFace,nonlure
11978,Right,119,2-Back,1,411948,1485,PosFace,lure
11978,Right,120,2-Back,1,414141,1174,PosFace,nonlure
11978,Right,121,2-Back,1,416429,958,PosFace,nonlure
11978,Right,122,2-Back,1,419268,1300,PosFace,target
11978,Right,123,2-Back,1,421407,942,PosFace,target
11978,Right,124,NULL,NULL,NULL,NULL,NULL,NULL
11978,Right,125,0-Back,1,426900,930,NeutFace,nonlure
11978,Right,126,0-Back,1,429076,601,NeutFace,nonlure
11978,Right,127,0-Back,1,431692,713,NeutFace,nonlure
11978,Right,128,0-Back,1,434156,680,NeutFace,lure
11978,Right,129,0-Back,1,437005,1032,NeutFace,lure
11978,Right,130,0-Back,1,439476,998,NeutFace,nonlure
11978,Right,131,0-Back,1,441581,599,NeutFace,nonlure
11978,Right,132,0-Back,1,444029,550,NeutFace,lure
11978,Right,133,0-Back,1,446757,781,NeutFace,target
11978,Right,134,0-Back,1,449156,683,NeutFace,target
11978,Right,135,NULL,NULL,NULL,NULL,NULL,NULL
11978,Right,136,2-Back,1,455116,1138,NegFace,nonlure
11978,Right,137,2-Back,1,457844,1361,NegFace,nonlure
11978,Right,138,2-Back,1,459844,857,NegFace,nonlure
11978,Right,139,2-Back,1,462068,584,NegFace,lure
11978,Right,140,2-Back,1,464572,591,NegFace,target
11978,Right,141,2-Back,1,467116,630,NegFace,nonlure
11978,Right,142,2-Back,1,470068,1078,NegFace,nonlure
11978,Right,143,2-Back,1,472357,863,NegFace,nonlure
11978,Right,144,2-Back,1,474908,910,NegFace,lure
11978,Right,145,2-Back,1,477268,773,NegFace,target
11978,Right,146,NULL,NULL,NULL,NULL,NULL,NULL
11978,Right,147,0-Back,1,483053,1053,PosFace,nonlure
11978,Right,148,0-Back,1,485333,836,PosFace,target
11978,Right,149,0-Back,1,487676,675,PosFace,nonlure
11978,Right,150,0-Back,1,490164,658,PosFace,target
11978,Right,151,0-Back,1,492758,755,PosFace,lure
11978,Right,152,0-Back,1,495420,920,PosFace,lure
11978,Right,153,0-Back,1,497709,705,PosFace,nonlure
11978,Right,154,0-Back,1,500580,1072,PosFace,nonlure
11978,Right,155,0-Back,1,502917,905,PosFace,nonlure
11978,Right,156,0-Back,1,505405,896,PosFace,lure
11978,Right,157,NULL,NULL,NULL,NULL,NULL,NULL
11978,Right,158,2-Back,1,511980,1967,Place,nonlure
11978,Right,159,2-Back,1,514188,1671,Place,nonlure
11978,Right,160,2-Back,1,516204,1183,Place,nonlure
11978,Right,161,2-Back,1,518557,1032,Place,nonlure
11978,Right,162,2-Back,1,520852,830,Place,target
11978,Right,163,2-Back,1,523676,1157,Place,target
11978,Right,164,2-Back,1,526188,1165,Place,nonlure
11978,Right,165,2-Back,1,528805,1286,Place,lure
11978,Right,166,2-Back,1,531349,1326,Place,nonlure
11978,Right,167,2-Back,0,0,0,Place,lure
11978,Right,168,NULL,NULL,NULL,NULL,NULL,NULL
11978,Right,169,0-Back,1,538940,921,NegFace,target
11978,Right,170,0-Back,1,541055,532,NegFace,nonlure
11978,Right,171,0-Back,1,543654,635,NegFace,lure
11978,Right,172,0-Back,1,546029,506,NegFace,nonlure
11978,Right,173,0-Back,1,548630,603,NegFace,nonlure
11978,Right,174,0-Back,1,551165,641,NegFace,target
11978,Right,175,0-Back,1,553637,616,NegFace,lure
11978,Right,176,0-Back,1,556196,671,NegFace,nonlure
11978,Right,177,0-Back,1,558932,903,NegFace,lure
11978,Right,178,0-Back,1,561780,1246,NegFace,nonlure
11978,Right,179,NULL,NULL,NULL,NULL,NULL,NULL
11980,Right,1,NULL,NULL,NULL,NULL,NULL,NULL
11980,Right,2,NULL,NULL,NULL,NULL,NULL,NULL
11980,Right,3,0-Back,0,0,0,NegFace,nonlure
11980,Right,4,0-Back,0,0,0,NegFace,nonlure
11980,Right,5,0-Back,0,0,0,NegFace,target
11980,Right,6,0-Back,1,700828,1623,NegFace,lure
11980,Right,7,0-Back,1,702837,1128,NegFace,nonlure
11980,Right,8,0-Back,0,705556,1351,NegFace,target
11980,Right,9,0-Back,1,707788,1079,NegFace,nonlure
11980,Right,10,0-Back,0,710749,1544,NegFace,lure
11980,Right,11,0-Back,0,0,0,NegFace,lure
11980,Right,12,0-Back,1,715373,1166,NegFace,nonlure
11980,Right,13,NULL,NULL,NULL,NULL,NULL,NULL
11980,Right,14,2-Back,0,0,0,NeutFace,nonlure
11980,Right,15,2-Back,0,0,0,NeutFace,nonlure
11980,Right,16,2-Back,1,726069,1357,NeutFace,target
11980,Right,17,2-Back,0,0,0,NeutFace,nonlure
11980,Right,18,2-Back,0,0,0,NeutFace,nonlure
11980,Right,19,2-Back,1,732628,411,NeutFace,lure
11980,Right,20,2-Back,0,0,0,NeutFace,nonlure
11980,Right,21,2-Back,0,738565,1348,NeutFace,lure
11980,Right,22,2-Back,0,741501,1780,NeutFace,target
11980,Right,23,2-Back,1,743124,899,NeutFace,nonlure
11980,Right,24,NULL,NULL,NULL,NULL,NULL,NULL
11980,Right,25,0-Back,1,748877,1153,PosFace,target
11980,Right,26,0-Back,1,751060,832,PosFace,nonlure
11980,Right,27,0-Back,1,753588,856,PosFace,nonlure
11980,Right,28,0-Back,1,755934,706,PosFace,target
11980,Right,29,0-Back,1,758309,584,PosFace,lure
11980,Right,30,0-Back,1,760782,553,PosFace,nonlure
11980,Right,31,0-Back,1,763629,896,PosFace,nonlure
11980,Right,32,0-Back,1,765780,543,PosFace,nonlure
11980,Right,33,0-Back,1,768490,756,PosFace,lure
11980,Right,34,0-Back,1,770685,455,PosFace,lure
11980,Right,35,NULL,NULL,NULL,NULL,NULL,NULL
11980,Right,36,2-Back,0,0,0,NegFace,nonlure
11980,Right,37,2-Back,0,0,0,NegFace,nonlure
11980,Right,38,2-Back,0,0,0,NegFace,lure
11980,Right,39,2-Back,0,784285,1053,NegFace,lure
11980,Right,40,2-Back,0,0,0,NegFace,nonlure
11980,Right,41,2-Back,0,0,0,NegFace,nonlure
11980,Right,42,2-Back,1,791653,909,NegFace,nonlure
11980,Right,43,2-Back,0,794237,996,NegFace,target
11980,Right,44,2-Back,1,796605,867,NegFace,target
11980,Right,45,2-Back,1,799013,771,NegFace,nonlure
11980,Right,46,NULL,NULL,NULL,NULL,NULL,NULL
11980,Right,47,2-Back,0,0,0,Place,nonlure
11980,Right,48,2-Back,0,0,0,Place,nonlure
11980,Right,49,2-Back,1,809621,874,Place,target
11980,Right,50,2-Back,0,0,0,Place,nonlure
11980,Right,51,2-Back,0,0,0,Place,nonlure
11980,Right,52,2-Back,1,817429,1170,Place,nonlure
11980,Right,53,2-Back,0,820085,1329,Place,target
11980,Right,54,2-Back,1,822388,1135,Place,lure
11980,Right,55,2-Back,1,825069,1312,Place,nonlure
11980,Right,56,2-Back,1,827493,1239,Place,lure
11980,Right,57,NULL,NULL,NULL,NULL,NULL,NULL
11980,Right,58,0-Back,1,832669,911,NeutFace,nonlure
11980,Right,59,0-Back,1,835005,750,NeutFace,target
11980,Right,60,0-Back,1,837213,454,NeutFace,nonlure
11980,Right,61,0-Back,1,840253,990,NeutFace,nonlure
11980,Right,62,0-Back,1,842461,701,NeutFace,target
11980,Right,63,0-Back,1,845013,749,NeutFace,nonlure
11980,Right,64,0-Back,1,847374,613,NeutFace,lure
11980,Right,65,0-Back,1,849820,562,NeutFace,lure
11980,Right,66,0-Back,1,852293,531,NeutFace,nonlure
11980,Right,67,0-Back,1,855309,1050,NeutFace,lure
11980,Right,68,NULL,NULL,NULL,NULL,NULL,NULL
11980,Right,69,0-Back,0,861357,1594,Place,nonlure
11980,Right,70,0-Back,1,864180,1913,Place,nonlure
11980,Right,71,0-Back,0,866453,1689,Place,target
11980,Right,72,0-Back,1,868229,961,Place,nonlure
11980,Right,73,0-Back,1,871101,1336,Place,lure
11980,Right,74,0-Back,0,873389,1128,Place,lure
11980,Right,75,0-Back,1,875261,495,Place,nonlure
11980,Right,76,0-Back,1,877885,615,Place,nonlure
11980,Right,77,0-Back,0,880749,982,Place,target
11980,Right,78,0-Back,1,882797,534,Place,lure
11980,Right,79,NULL,NULL,NULL,NULL,NULL,NULL
11980,Right,80,2-Back,0,0,0,PosFace,nonlure
11980,Right,81,2-Back,0,0,0,PosFace,nonlure
11980,Right,82,2-Back,0,0,0,PosFace,nonlure
11980,Right,83,2-Back,1,896356,1083,PosFace,target
11980,Right,84,2-Back,1,898924,1154,PosFace,target
11980,Right,85,2-Back,1,900700,426,PosFace,nonlure
11980,Right,86,2-Back,1,903261,482,PosFace,nonlure
11980,Right,87,2-Back,1,905950,667,PosFace,nonlure
11980,Right,88,2-Back,1,909086,1306,PosFace,lure
11980,Right,89,2-Back,1,911366,1089,PosFace,lure
11980,Right,90,NULL,NULL,NULL,NULL,NULL,NULL
11980,Right,91,NULL,NULL,NULL,NULL,NULL,NULL
11980,Right,92,0-Back,0,0,0,NeutFace,nonlure
11980,Right,93,0-Back,0,0,0,NeutFace,nonlure
11980,Right,94,0-Back,1,1066653,978,NeutFace,nonlure
11980,Right,95,0-Back,1,1069108,929,NeutFace,lure
11980,Right,96,0-Back,1,1071429,746,NeutFace,nonlure
11980,Right,97,0-Back,0,1073532,353,NeutFace,target
11980,Right,98,0-Back,1,1076317,641,NeutFace,lure
11980,Right,99,0-Back,1,1079476,1296,NeutFace,nonlure
11980,Right,100,0-Back,1,1081261,584,NeutFace,lure
11980,Right,101,0-Back,1,1083732,559,NeutFace,target
11980,Right,102,NULL,NULL,NULL,NULL,NULL,NULL
11980,Right,103,2-Back,1,1090396,1710,PosFace,nonlure
11980,Right,104,2-Back,1,1092350,1151,PosFace,nonlure
11980,Right,105,2-Back,1,1094276,581,PosFace,target
11980,Right,106,2-Back,1,1096740,541,PosFace,nonlure
